state_0,state_1,state_2,action_0
0.9988787,0.04734224,1.8969361e-08,-0.23671126
0.9988787,0.04734224,9.737698e-09,-0.23671126
0.9988787,0.04734224,8.7078933e-10,-0.23671126
0.9988787,0.04734224,-7.963501e-09,-0.23671126
0.9988787,0.04734224,-1.7096088e-08,-0.23671126
0.9988787,0.047342237,-2.686906e-08,-0.23671126
0.9988787,0.047342237,-3.764849e-08,-0.23671126
0.9988787,0.047342233,-4.9838157e-08,-0.2367109
0.9988787,0.047342233,-1.025048e-08,-0.23671103
0.9988787,0.047342233,1.1071843e-08,-0.23671103
0.9988787,0.047342237,3.2808895e-08,-0.23671114
0.9988787,0.047342237,3.7893507e-08,-0.23671126
0.9988787,0.047342237,2.6516139e-08,-0.23671114
0.9988787,0.04734224,3.4013404e-08,-0.23671126
0.9988787,0.04734224,2.4903349e-08,-0.23671126
0.9988787,0.04734224,1.6726121e-08,-0.23671126
0.9988787,0.047342245,9.17542e-09,-0.23671138
0.9988787,0.04734224,-1.5912981e-08,-0.23671126
0.9988787,0.04734224,-2.3716057e-08,-0.23671126
0.9988787,0.04734224,-3.240749e-08,-0.23671126
0.9988787,0.047342237,-4.2312838e-08,-0.23671126
0.9988787,0.047342233,-5.3803138e-08,-0.2367109
0.9988787,0.047342233,-1.3664615e-08,-0.23671103
0.9988787,0.047342233,8.080666e-09,-0.23671103
0.9988787,0.047342237,3.0128632e-08,-0.23671114
0.9988787,0.047342237,3.5423763e-08,-0.23671114
0.9988787,0.04734224,4.2045794e-08,-0.23671138
0.9988787,0.04734224,1.4479989e-08,-0.23671126
0.9988787,0.04734224,5.337968e-09,-0.23671126
0.9988787,0.04734224,-3.6041043e-09,-0.23671126
0.9988787,0.04734224,-1.2681179e-08,-0.23671126
0.9988787,0.047342237,-2.2233264e-08,-0.23671114
0.9988787,0.047342237,-1.4736769e-08,-0.23671126
0.9988787,0.047342237,-2.5673677e-08,-0.23671114
0.9988787,0.047342237,-1.9690873e-08,-0.23671114
0.9988787,0.047342233,-1.4445651e-08,-0.23671103
0.9988787,0.047342237,8.139861e-09,-0.23671114
-0.66891783,-0.7433363,-0.21635439,-1.9883518
-0.70778483,-0.7064281,-1.0721095,-1.9970499
-0.77165043,-0.6360469,-1.901488,-1.9981906
-0.84966224,-0.52732724,-2.6782517,-1.9976954
-0.9261278,-0.37720987,-3.3734014,-1.9983087
-0.98219657,-0.18785618,-3.9560552,-1.9977204
-0.9995241,0.03084637,-4.3966055,-1.9963926
-0.9652239,0.2614245,-4.6729293,-1.9969448
-0.87598705,0.4823346,-4.776403,-1.9956326
-0.73913056,0.6735622,-4.713997,-1.99611
-0.5698855,0.8217241,-4.5082417,-1.9973595
-0.38645872,0.9223067,-4.1915526,-1.9974695
-0.20534554,0.97868955,-3.7994428,-1.9971538
-0.03855726,0.9992564,-3.3649988,-1.996013
0.106976,0.9942616,-2.9149585,-1.9927336
0.22855167,0.9735318,-2.4681723,-1.9903028
0.32632977,0.945256,-2.0365689,-1.9861382
0.40199584,0.9156415,-1.6255476,-1.9764084
0.45774695,0.8890825,-1.2352778,-1.9576626
0.49563447,0.8685312,-0.86211526,-1.9075652
0.51705587,0.85595167,-0.49685162,-0.5852438
0.51460034,0.85743016,0.05732555,1.9147317
0.47165003,0.8817858,0.98760796,1.8124084
0.38491955,0.92295015,1.9208086,1.8859591
0.24771875,0.96883196,2.895915,1.8216865
0.05550677,0.9984583,3.895792,1.9368248
-0.19005941,0.9817726,4.9351597,1.965107
-0.47021592,0.88255143,5.9662547,1.975796
-0.74180794,0.6706124,6.9245377,1.9733181
-0.93976325,0.34182602,7.723495,1.9464488
-0.9986926,-0.05111843,8.0,1.7224934
-0.8999503,-0.43599242,8.0,-0.3710817
-0.6733927,-0.73928493,7.6173434,-1.8562362
-0.38901877,-0.92122984,6.7844443,-1.6216403
-0.10684807,-0.99427533,5.850276,-0.050070763
0.14726298,-0.98909736,5.097059,0.9432328
0.3640723,-0.9313707,4.496721,0.877126
0.53889483,-0.842373,3.9297614,0.25408196
0.6712763,-0.74120724,3.336094,0.37714458
0.7693144,-0.63887036,2.8367603,0.05549264
0.83933777,-0.5436102,2.3659313,-0.21628547
0.88771266,-0.4603979,1.9257809,-0.036784887
0.92117965,-0.38913754,1.5749648,0.18504047
0.94468886,-0.32796797,1.3108677,0.032385588
0.96087164,-0.27699402,1.0697495,-0.061698556
0.9718051,-0.23578554,0.8527492,-0.0068644285
0.97920674,-0.20286493,0.6748804,0.20118737
0.98444015,-0.17572021,0.5529098,0.5090554
0.988506,-0.15118152,0.49747795,0.30909896
0.99153066,-0.1298727,0.43045664,0.48936367
0.99396515,-0.10969656,0.40645668,0.18454742
0.9957411,-0.092193335,0.35186636,0.32748008
0.9971337,-0.0756599,0.33184338,0.14431739
0.9981465,-0.06085734,0.29674605,0.12997293
0.9988785,-0.04734731,0.27059898,0.049325228
0.9993791,-0.035233364,0.24248728,0.028289557
0.99970657,-0.024223002,0.2203057,-0.028174758
0.9998973,-0.0143292695,0.19791223,-0.062196612
0.9999852,-0.0054379436,0.17783579,-0.09855819
0.99999684,0.002510707,0.1589736,-0.11608982
0.99995315,0.009682716,0.14344315,-0.14293826
0.99986964,0.01614539,0.12926446,-0.17787778
0.9997606,0.021878935,0.11469183,-0.20983362
0.9996392,0.02685875,0.09962599,-0.23838258
0.9995176,0.03105762,0.084012665,-0.25774574
0.9994051,0.034487974,0.068644024,-0.26085842
0.9993058,0.037255254,0.05538124,-0.25871193
0.9992204,0.03947941,0.04451589,-0.2558291
0.9991482,0.041265506,0.035751082,-0.25291514
0.9990878,0.042702384,0.028762942,-0.25113344
0.9990378,0.043857288,0.023119714,-0.24964547
0.9989967,0.04478467,0.01856586,-0.25013435
0.99896365,0.045515634,0.014634208,-0.2489922
0.9989375,0.04608614,0.011422101,-0.25152838
0.99891835,0.046498567,0.008257448,-0.24942088
0.998905,0.04678417,0.005718242,-0.24632561
0.998896,0.046976835,0.003857527,-0.24354124
0.99889,0.047104638,0.0025589657,-0.2413913
0.998886,0.047188483,0.0016787505,-0.2398473
0.9988834,0.047243074,0.0010930181,-0.23878229
0.99888176,0.047278434,0.00070798065,-0.23806596
0.9988807,0.047301255,0.00045691212,-0.23759127
0.99887997,0.047315944,0.0002941623,-0.2372806
0.99887955,0.047325388,0.00018903014,-0.23707855
0.99887925,0.047331445,0.00012128761,-0.23694754
0.9988791,0.047335327,7.7739925e-05,-0.23686254
0.99887896,0.047337815,4.985366e-05,-0.23680866
0.99887884,0.04733941,3.19172e-05,-0.23677361
0.99887884,0.04734043,2.043342e-05,-0.23675096
0.9988788,0.047341086,1.31125e-05,-0.23673713
0.9988788,0.047341503,8.3569885e-06,-0.2367276
0.9988788,0.04734177,5.345025e-06,-0.23672187
0.9988787,0.04734194,3.3915817e-06,-0.23671782
0.9988787,0.047342047,2.1731478e-06,-0.23671544
0.9988787,0.047342118,1.3937431e-06,-0.236714
0.9988787,0.047342163,8.811221e-07,-0.23671281
0.9988787,0.047342192,5.8032003e-07,-0.23671246
0.9988787,0.047342207,3.5489973e-07,-0.23671186
0.9988787,0.04734222,2.321802e-07,-0.23671162
0.9988787,0.047342226,1.5392047e-07,-0.23671138
0.9988787,0.047342233,1.1718907e-07,-0.23671174
0.9988787,0.047342233,3.1203147e-08,-0.2367109
0.9988787,0.047342237,7.155579e-08,-0.2367115
0.9988787,0.04734224,2.5181793e-08,-0.23671126
0.9988787,0.04734224,1.5513843e-08,-0.23671126
0.9988787,0.04734224,6.4270114e-09,-0.23671126
0.9988787,0.04734224,-2.4190776e-09,-0.23671126
0.9988787,0.04734224,-1.135578e-08,-0.23671126
0.9988787,0.04734224,-2.0717847e-08,-0.23671126
0.9988787,0.047342237,-3.085596e-08,-0.23671126
0.9988787,0.047342237,-4.214988e-08,-0.23671126
0.9988787,0.047342233,-5.5022642e-08,-0.2367109
0.9988787,0.047342233,-1.6312264e-08,-0.23671103
0.9988787,0.047342233,3.9056993e-09,-0.23671103
0.9988787,0.047342233,2.4269962e-08,-0.23671103
0.9988787,0.047342237,4.5543327e-08,-0.23671126
0.9988787,0.047342237,3.2759864e-08,-0.23671114
0.9988787,0.04734224,3.9084913e-08,-0.23671126
0.9988787,0.04734224,2.8992611e-08,-0.23671126
0.9988787,0.04734224,1.9986311e-08,-0.23671126
0.9988787,0.04734224,1.1728659e-08,-0.23671126
0.9988787,0.04734224,3.910337e-09,-0.23671126
0.9988787,0.04734224,-3.7615115e-09,-0.23671126
0.9988787,0.04734224,-1.1574258e-08,-0.23671126
0.9988787,0.04734224,-1.9820554e-08,-0.23671126
0.9988787,0.04734224,-2.8809286e-08,-0.23671126
0.9988787,0.047342237,-3.8877154e-08,-0.23671126
0.9988787,0.047342233,-5.0401283e-08,-0.2367109
0.9988787,0.047342233,-1.0169159e-08,-0.23671103
0.9988787,0.047342233,1.1800656e-08,-0.23671103
0.9988787,0.047342237,3.4212498e-08,-0.23671114
0.9988787,0.047342237,4.0024478e-08,-0.23671126
0.9988787,0.04734224,2.9454299e-08,-0.23671126
0.9988787,0.04734224,1.9987418e-08,-0.23671126
0.9988787,0.04734224,1.1269225e-08,-0.23671126
0.9988787,0.04734224,2.973153e-09,-0.23671126
0.9988787,0.04734224,-5.2115503e-09,-0.23671126
0.9988787,0.04734224,-1.35914675e-08,-0.23671126
0.9988787,0.04734224,-2.2480492e-08,-0.23671126
0.9988787,0.047342237,-3.221159e-08,-0.23671126
0.9988787,0.047342237,-4.314927e-08,-0.23671126
0.9988787,0.047342233,-5.5703232e-08,-0.2367109
0.9988787,0.047342233,-1.6699545e-08,-0.23671103
0.9988787,0.047342233,3.79722e-09,-0.23671103
0.9988787,0.047342233,2.443622e-08,-0.23671103
0.9988787,0.047342237,4.599055e-08,-0.23671126
0.9988787,0.047342237,3.3504808e-08,-0.23671114
0.9988787,0.04734224,4.015548e-08,-0.23671126
0.9988787,0.04734224,3.04289e-08,-0.23671126
0.9988787,0.04734224,2.1842125e-08,-0.23671126
0.9988787,0.047342245,1.40735095e-08,-0.23671138
0.9988787,0.04734224,-1.1049334e-08,-0.23671126
0.9988787,0.04734224,-1.870467e-08,-0.23671126
0.9988787,0.04734224,-2.7060644e-08,-0.23671126
0.9988787,0.047342237,-3.6430254e-08,-0.23671126
0.9988787,0.047342237,-4.7164466e-08,-0.23671114
0.9988787,0.047342233,-4.178397e-08,-0.23671103
0.9988787,0.047342233,-2.008722e-08,-0.23671103
0.9988787,0.047342233,8.571009e-10,-0.23671103
0.9988787,0.047342233,2.1833529e-08,-0.23671103
0.9988787,0.047342237,4.3627793e-08,-0.23671126
0.9988787,0.047342237,3.129348e-08,-0.23671114
0.9988787,0.04734224,3.801275e-08,-0.23671126
0.9988787,0.04734224,2.8274508e-08,-0.23671126
0.9988787,0.04734224,1.959537e-08,-0.23671126
0.9988787,0.047342245,1.1650235e-08,-0.23671138
0.9988787,0.04734224,-1.3739899e-08,-0.23671126
0.9988787,0.04734224,-2.176331e-08,-0.23671126
0.9988787,0.04734224,-3.0601928e-08,-0.23671126
0.9988787,0.047342237,-4.0586833e-08,-0.23671114
0.9988787,0.047342237,-3.4210643e-08,-0.23671126
0.9988787,0.047342233,-4.6997307e-08,-0.2367109
0.9988787,0.047342233,-7.900216e-09,-0.23671103
0.9988787,0.047342233,1.3019558e-08,-0.23671103
0.9988787,0.047342237,3.4427018e-08,-0.23671114
0.9988787,0.047342237,3.9242646e-08,-0.23671126
0.9988787,0.047342237,2.7646836e-08,-0.23671114
0.9988787,0.04734224,3.496801e-08,-0.23671126
0.9988787,0.04734224,2.571762e-08,-0.23671126
0.9988787,0.04734224,1.7430562e-08,-0.23671126
0.9988787,0.047342245,9.796414e-09,-0.23671138
0.9988787,0.04734224,-1.5352171e-08,-0.23671126
0.9988787,0.04734224,-2.3194426e-08,-0.23671126
0.9988787,0.04734224,-3.1905493e-08,-0.23671126
0.9988787,0.047342237,-4.1811678e-08,-0.23671114
0.9988787,0.047342237,-3.540265e-08,-0.23671126
0.9988787,0.047342233,-4.8201123e-08,-0.2367109
0.9988787,0.047342233,-9.1609325e-09,-0.23671103
0.9988787,0.047342233,1.16547145e-08,-0.23671103
0.9988787,0.047342233,3.2906925e-08,-0.2367109
0.9988787,0.047342237,7.327315e-08,-0.2367115
0.9988787,0.04734224,2.6977075e-08,-0.23671126
0.9988787,0.04734224,1.7454292e-08,-0.23671126
0.9988787,0.04734224,8.58531e-09,-0.23671126
0.9988787,0.04734224,3.7916805e-11,-0.23671126
0.9988787,0.04734224,-8.5080565e-09,-0.23671126
0.9988787,0.04734224,-1.7372724e-08,-0.23671126
0.9988787,0.047342237,-2.6888138e-08,-0.23671126
0.9988787,0.047342237,-3.7410725e-08,-0.23671126
0.9988787,0.047342233,-4.9334645e-08,-0.2367109
0.69738543,-0.71669626,0.4135149,0.8552053
0.69753855,-0.71654725,0.0042734863,0.81397915
0.6826658,-0.7307307,-0.41104007,1.5045822
0.65541697,-0.75526726,-0.7334008,1.7645626
0.6154653,-0.78816396,-1.0351669,1.8645701
0.5610436,-0.82778627,-1.3466043,1.9067435
0.48955065,-0.8719749,-1.6814325,1.8832211
0.3976258,-0.91754764,-2.0529304,1.7687287
0.2812906,-0.9596226,-2.475782,1.3598554
0.13514788,-0.9908254,-2.9915206,0.2765169
-0.04907567,-0.9987951,-3.6931622,-1.2731175
-0.2770828,-0.96084607,-4.633226,-1.1839657
-0.52892166,-0.84867066,-5.5314555,-0.67441297
-0.7648352,-0.64422596,-6.26912,-1.1114631
-0.93797266,-0.3467092,-6.919009,-1.3317243
-0.9998893,0.014879061,-7.3788,-1.0633526
-0.9244381,0.38133204,-7.5271435,-0.12198591
-0.72881347,0.6847123,-7.2594423,0.50870824
-0.46453315,0.88555574,-6.669602,0.49172115
-0.18544382,0.98265487,-5.931677,-0.90390897
0.079904824,0.9968025,-5.330272,-1.3330653
0.31373262,0.94951135,-4.78263,-0.14598143
0.5001234,0.86595416,-4.0923934,-0.1965257
0.6421975,0.7665392,-3.4724069,-0.52032137
0.7487267,0.6628788,-2.9755507,0.46417046
0.82294613,0.5681194,-2.408766,-0.2260493
0.8759524,0.4823975,-2.016584,-0.43730092
0.9141579,0.4053582,-1.7203808,0.08698583
0.94032747,0.34027085,-1.4033144,-0.28775024
0.9589157,0.28369117,-1.1912737,0.55309606
0.9706532,0.24048375,-0.8955409,-0.41703606
0.9792686,0.20256598,-0.7777335,0.45473003
0.98453486,0.17518881,-0.5575995,-0.8246105
0.9889789,0.14805625,-0.54989946,0.7130637
0.9912996,0.13162462,-0.33189774,-1.1360751
0.99375373,0.11159523,-0.40359053,0.9150939
0.9947313,0.102516234,-0.18263003,-1.1980907
0.99609315,0.088308655,-0.28545645,0.7698424
0.99653786,0.08314032,-0.103748605,-1.0145829
0.99729586,0.07349105,-0.19358079,0.4179058
0.9975672,0.069711946,-0.07577664,-0.67447567
0.9979823,0.063492596,-0.12466403,0.11233854
0.9981689,0.060488693,-0.060193803,-0.3673414
0.9983743,0.05699831,-0.06992849,-0.148736
0.99851227,0.05452765,-0.04949016,-0.2021544
0.99861646,0.052584566,-0.038917582,-0.19863045
0.9986924,0.051122848,-0.029273726,-0.20624292
0.99874765,0.050030846,-0.021868028,-0.21305346
0.9987881,0.049216706,-0.016302913,-0.21695697
0.9988173,0.048620723,-0.01193393,-0.21985567
0.99883777,0.048198882,-0.008446738,-0.22336578
0.9988517,0.047909092,-0.005802445,-0.22693801
0.9988611,0.047713753,-0.003911326,-0.22981143
0.9988672,0.047584012,-0.0025977273,-0.23197484
0.99887127,0.04749881,-0.0017059442,-0.2335329
0.99887395,0.047443286,-0.0011117714,-0.23460901
0.9988756,0.04740729,-0.0007206584,-0.23533463
0.99887675,0.04738405,-0.00046538372,-0.23581624
0.99887747,0.047369078,-0.00029978214,-0.23613167
0.9988779,0.04735945,-0.00019272392,-0.2363373
0.9988782,0.04735327,-0.00012373013,-0.2364707
0.9988784,0.047349308,-7.938031e-05,-0.23655653
0.99887854,0.047346767,-5.0878512e-05,-0.23661196
0.9988786,0.04734514,-3.2597367e-05,-0.23664749
0.99887866,0.047344096,-2.0865906e-05,-0.23667037
0.99887866,0.04734343,-1.3349266e-05,-0.23668516
0.9988787,0.047343004,-8.549955e-06,-0.23669446
0.9988787,0.04734273,-5.4656566e-06,-0.23670042
0.9988787,0.047342557,-3.4801606e-06,-0.23670459
0.9988787,0.047342446,-2.2508727e-06,-0.23670673
0.9988787,0.04734237,-1.427763e-06,-0.23670852
0.9988787,0.047342326,-9.263553e-07,-0.2367096
0.9988787,0.047342297,-6.205795e-07,-0.23671007
0.9988787,0.047342274,-4.0957497e-07,-0.23671043
0.9988787,0.047342263,-2.6755643e-07,-0.23671067
0.9988787,0.047342252,-1.7132278e-07,-0.2367109
0.9988787,0.04734225,-1.1726932e-07,-0.23671079
0.9988787,0.047342245,-4.972714e-08,-0.23671126
0.9988787,0.04734224,-5.5573214e-08,-0.23671114
0.9988787,0.04734224,-4.561955e-08,-0.23671126
0.9988787,0.047342237,-5.5256095e-08,-0.23671114
0.9988787,0.047342233,-4.9081027e-08,-0.2367109
0.9988787,0.047342233,-8.981647e-09,-0.23671103
0.9988787,0.047342233,1.2899905e-08,-0.23671103
0.9988787,0.047342237,3.5264662e-08,-0.23671114
0.9988787,0.047342237,4.1068965e-08,-0.23671126
0.9988787,0.04734224,3.0530238e-08,-0.23671126
0.9988787,0.04734224,2.1135108e-08,-0.23671126
0.9988787,0.04734224,1.25316575e-08,-0.23671126
0.9988787,0.04734224,4.3976174e-09,-0.23671126
0.9988787,0.04734224,-3.571697e-09,-0.23671126
0.9988787,0.04734224,-1.16748e-08,-0.23671126
0.9988787,0.04734224,-2.0215218e-08,-0.23671126
0.9988787,0.047342237,-2.9512856e-08,-0.23671126
0.9988787,0.047342237,-3.9915985e-08,-0.23671114
0.9988787,0.047342233,-3.3932892e-08,-0.23671103
0.9988787,0.047342233,-1.1339462e-08,-0.23671103
0.9988787,0.047342233,1.0829215e-08,-0.23671103
0.9988787,0.047342237,3.3403534e-08,-0.23671114
0.9988787,0.047342237,3.9347686e-08,-0.23671126
0.9988787,0.04734224,2.8884328e-08,-0.23671126
0.9988787,0.04734224,1.9502917e-08,-0.23671126
0.9988787,0.04734224,1.0852047e-08,-0.23671126
0.9988787,0.04734224,2.6076725e-09,-0.23671126
0.9988787,0.04734224,-5.539024e-09,-0.23671126
0.9988787,0.04734224,-1.3893201e-08,-0.23671126
0.9988787,0.04734224,-2.276779e-08,-0.23671126
0.9988787,0.047342237,-3.2495212e-08,-0.23671126
0.9988787,0.047342237,-4.343984e-08,-0.23671126
0.9988787,0.047342233,-5.6011633e-08,-0.2367109
0.9988787,0.047342233,-1.703733e-08,-0.23671103
0.9988787,0.047342233,3.4173977e-09,-0.23671103
0.9988787,0.047342233,2.4000133e-08,-0.23671103
0.9988787,0.047342237,4.5481865e-08,-0.23671126
0.9988787,0.047342237,3.2904467e-08,-0.23671114
0.9988787,0.04734224,3.9440998e-08,-0.23671126
0.9988787,0.04734224,2.9573512e-08,-0.23671126
0.9988787,0.04734224,2.081379e-08,-0.23671126
0.9988787,0.047342245,1.283371e-08,-0.23671138
0.9988787,0.04734224,-1.2547038e-08,-0.23671126
0.9988787,0.04734224,-2.051638e-08,-0.23671126
0.9988787,0.04734224,-2.9254222e-08,-0.23671126
0.9988787,0.047342237,-3.9087865e-08,-0.23671126
0.9988787,0.047342233,-5.0385662e-08,-0.2367109
0.9988787,0.047342233,-9.926623e-09,-0.23671103
0.9988787,0.047342237,1.2279192e-08,-0.23671114
0.9988787,0.047342237,1.7063567e-08,-0.23671114
0.9988787,0.047342237,2.2487109e-08,-0.23671114
0.9988787,0.047342237,2.8752972e-08,-0.23671114
0.9988787,0.04734224,3.6095862e-08,-0.23671126
0.9988787,0.04734224,2.6909435e-08,-0.23671126
0.9988787,0.047342245,1.873098e-08,-0.23671138
0.9988787,0.04734224,-6.6272445e-09,-0.23671126
0.9988787,0.04734224,-1.43523184e-08,-0.23671126
0.9988787,0.04734224,-2.2615001e-08,-0.23671126
0.9988787,0.04734224,-3.1724795e-08,-0.23671126
0.9988787,0.047342237,-4.2022936e-08,-0.23671114
0.9988787,0.047342233,-3.6013777e-08,-0.23671103
0.9988787,0.047342233,-1.3472223e-08,-0.23671103
0.9988787,0.047342233,8.564686e-09,-0.23671103
0.9988787,0.047342237,3.092241e-08,-0.23671114
0.9988787,0.047342237,3.6557033e-08,-0.23671126
0.9988787,0.04734224,2.5679613e-08,-0.23671126
0.9988787,0.04734224,1.57641e-08,-0.23671126
0.9988787,0.04734224,6.439077e-09,-0.23671126
0.9988787,0.04734224,-2.644751e-09,-0.23671126
0.9988787,0.04734224,-1.1827646e-08,-0.23671126
0.9988787,0.047342237,-2.145358e-08,-0.23671114
0.9988787,0.047342237,-1.4001728e-08,-0.23671126
0.9988787,0.047342237,-2.4955746e-08,-0.23671114
0.9988787,0.047342237,-1.896316e-08,-0.23671114
0.9988787,0.047342237,-1.3680896e-08,-0.23671126
0.9988787,0.047342233,-2.6792485e-08,-0.23671103
0.9988787,0.047342233,-5.1448774e-09,-0.23671103
0.9988787,0.047342233,1.6310013e-08,-0.23671103
0.9988787,0.047342237,3.8375845e-08,-0.23671126
0.9988787,0.047342237,2.6116368e-08,-0.23671114
0.9988787,0.04734224,3.271655e-08,-0.23671126
0.9988787,0.04734224,2.2660835e-08,-0.23671126
0.9988787,0.04734224,1.3453947e-08,-0.23671126
0.9988787,0.04734224,4.7510182e-09,-0.23671126
0.9988787,0.04734224,-3.7739474e-09,-0.23671126
0.9988787,0.04734224,-1.2440277e-08,-0.23671126
0.9988787,0.04734224,-2.1572594e-08,-0.23671126
0.9988787,0.047342237,-3.1512975e-08,-0.23671126
0.9988787,0.047342237,-4.263377e-08,-0.23671126
0.9988787,0.047342233,-5.535154e-08,-0.2367109
0.9988787,0.047342233,-1.649848e-08,-0.23671103
0.9988787,0.047342233,3.8551846e-09,-0.23671103
0.9988787,0.047342233,2.4353257e-08,-0.23671103
0.9988787,0.047342237,4.5763553e-08,-0.23671126
0.9988787,0.047342237,3.3125268e-08,-0.23671114
0.9988787,0.04734224,3.9609183e-08,-0.23671126
0.9988787,0.04734224,2.9695384e-08,-0.23671126
0.9988787,0.04734224,2.0893914e-08,-0.23671126
0.9988787,0.047342245,1.2875087e-08,-0.23671138
0.9988787,0.04734224,-1.2542859e-08,-0.23671126
0.9988787,0.04734224,-2.0549242e-08,-0.23671126
0.9988787,0.04734224,-2.9325356e-08,-0.23671126
0.9988787,0.047342237,-3.919994e-08,-0.23671126
0.9988787,0.047342233,-5.054287e-08,-0.2367109
0.9988787,0.047342233,-1.0134855e-08,-0.23671103
0.9988787,0.047342233,1.2012136e-08,-0.23671103
0.9988787,0.047342237,3.4609076e-08,-0.23671114
0.9988787,0.047342237,4.062101e-08,-0.23671126
0.9988787,0.04734224,3.027313e-08,-0.23671126
0.9988787,0.04734224,2.105922e-08,-0.23671126
0.9988787,0.04734224,1.2634144e-08,-0.23671126
0.9988787,0.04734224,4.6823185e-09,-0.23671126
0.9988787,0.04734224,-3.0941174e-09,-0.23671126
0.9988787,0.04734224,-1.0986453e-08,-0.23671126
0.9988787,0.04734224,-1.9290317e-08,-0.23671126
0.9988787,0.04734224,-2.8316759e-08,-0.23671126
0.9988787,0.047342237,-3.8403886e-08,-0.23671126
0.9988787,0.047342233,-4.9929547e-08,-0.2367109
0.9988787,0.047342233,-9.681284e-09,-0.23671103
0.9988787,0.047342233,1.2322943e-08,-0.23671103
0.9988787,0.047342237,3.4788762e-08,-0.23671114
0.9988787,0.047342237,4.0676305e-08,-0.23671126
0.9988787,0.04734224,3.0206103e-08,-0.23671126
-0.7888217,-0.6146221,0.8802466,1.9292388
-0.76655304,-0.64218104,0.70866585,-1.421316
-0.7661087,-0.64271104,0.013832657,-1.9903561
-0.7901798,-0.6128751,-0.76675403,-1.9950963
-0.8345889,-0.55087334,-1.5256748,-1.9969646
-0.8908918,-0.45421562,-2.2383745,-1.9968708
-0.94682914,-0.32173678,-2.8785667,-1.9977114
-0.9877653,-0.1559478,-3.419526,-1.9978559
-0.9993798,0.03521406,-3.8361654,-1.9972441
-0.9711741,0.23837125,-4.1093416,-1.9959668
-0.899494,0.43693316,-4.229958,-1.9938431
-0.78860885,0.61489516,-4.2013345,-1.994882
-0.64923143,0.7605909,-4.0393953,-1.9952105
-0.49528408,0.8687311,-3.768234,-1.9923973
-0.34043974,0.9402663,-3.4155452,-1.9885328
-0.19568242,0.9806673,-3.0086255,-1.981382
-0.068383254,0.99765915,-2.5703323,-1.963012
0.037381608,0.9993011,-2.1165397,-1.914378
0.119812824,0.9927965,-1.6542206,-1.8054184
0.17816682,0.9840003,-1.1804359,-1.5409439
0.21119954,0.977443,-0.6735773,1.3819613
0.19814208,0.9801733,0.26679912,1.9760447
0.1341397,0.99096245,1.2983358,1.9649732
0.017729158,0.9998428,2.3363037,1.9391856
-0.15054852,0.98860264,3.3770635,1.9577541
-0.3632297,0.93169963,4.4121785,1.9807482
-0.5989068,0.80081874,5.408066,1.985254
-0.81773144,0.57559997,6.3064675,1.9837399
-0.96599,0.2585793,7.035729,1.9703617
-0.99342805,-0.11445827,7.5252175,1.8596256
-0.8772825,-0.47997442,7.7183175,-0.058382154
-0.64627415,-0.76310533,7.3495793,-1.6874958
-0.36765438,-0.9299625,6.524126,-0.7297672
-0.090502046,-0.9958963,5.7171893,0.6945772
0.16237451,-0.9867292,5.0744534,0.82196975
0.37646884,-0.9264293,4.457702,0.87770104
0.5486164,-0.8360742,3.8945353,0.20963383
0.67845297,-0.7346439,3.2989247,0.4073162
0.77461535,-0.63243264,2.8090394,-0.010383368
0.8429615,-0.53797394,2.3331573,-0.19546366
0.8901993,-0.45557132,1.9003572,-0.014170885
0.9229249,-0.38498008,1.5565531,0.18191719
0.9459026,-0.32445073,1.2951056,0.018934965
0.96168834,-0.27414504,1.0546079,-0.060746193
0.97234964,-0.23352975,0.83988714,0.007929325
0.979585,-0.20103048,0.6659292,0.2137022
0.98471797,-0.17415656,0.54721165,0.5209358
0.98872435,-0.14974707,0.49473462,0.29576945
0.9916945,-0.1286157,0.42678973,0.5001068
0.99409735,-0.10849179,0.40534398,0.1682527
0.9958401,-0.09111855,0.34921303,0.32969427
0.99720913,-0.07465917,0.33032826,0.13466263
0.9982004,-0.05996604,0.29453328,0.13004088
0.9989168,-0.046531983,0.26906487,0.04395914
0.99940455,-0.034503955,0.24075976,0.027402878
0.9997224,-0.023559013,0.21899223,-0.031635046
0.9999057,-0.013731875,0.19657771,-0.065446734
0.99998796,-0.004909198,0.1764618,-0.09883976
0.9999955,0.0029884747,0.15795393,-0.11802673
0.99994886,0.0101128705,0.14249128,-0.14435565
0.9998633,0.01653342,0.12842259,-0.18088531
0.9997532,0.022216838,0.113689855,-0.21116388
0.9996314,0.027149223,0.098677896,-0.24003899
0.99951005,0.031299144,0.083033964,-0.2585386
0.99939835,0.03468368,0.067727536,-0.2608204
0.9992999,0.037412763,0.054617237,-0.25854158
0.99921536,0.03960591,0.043895572,-0.25562525
0.999144,0.041367278,0.03525622,-0.25277388
0.99908435,0.042784303,0.028365595,-0.25104392
0.99903494,0.04392309,0.022797234,-0.24955547
0.9989943,0.0448375,0.018306235,-0.25018466
0.99896175,0.0455571,0.014406662,-0.24890268
0.998936,0.046118464,0.011239085,-0.2516687
0.9989173,0.04652191,0.008077629,-0.24929833
0.9989043,0.046800323,0.0055743125,-0.24614906
0.99889547,0.046987727,0.003752195,-0.24338341
0.9988896,0.04711186,0.0024854788,-0.24126947
0.99888575,0.047193218,0.0016289554,-0.2397598
0.99888325,0.047246154,0.0010598998,-0.23872209
