state_0,state_1,state_2,norm_state_0,norm_state_1,norm_state_2,action_0
0.99743015,-0.07164532,-1.0370082e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1978531e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164532,1.9235122e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164533,-1.4166386e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164532,1.3641401e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,2.3875877e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-8.7769205e-09,0.45939833,-0.08745124,-0.014006233,0.35822654
0.99743015,-0.07164533,-2.0269718e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.1123505e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,7.219446e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.0711915e-08,0.45939833,-0.087451264,-0.014006234,0.35822678
0.99743015,-0.07164532,1.3216349e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,1.8761641e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.393845e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1015218e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0221545e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-3.7021136e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.2035118e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.0553303e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,2.6631042e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1070024e-08,0.45939833,-0.087451264,-0.014006234,0.35822678
0.99743015,-0.07164532,1.294237e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,1.6760677e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.527543e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.108752e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0207937e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-3.2563538e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.193069e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.0721487e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,5.04543e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164532,-1.0752832e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.2412403e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164533,1.8733902e-08,0.45939833,-0.087451264,-0.014006221,0.3582266
0.99743015,-0.07164532,1.5877438e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.674152e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.3543033e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7620433e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.4098549e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-4.8066693e-09,0.45939833,-0.08745124,-0.014006231,0.35822654
0.99743015,-0.07164533,-1.6010281e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6890748e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.7200698e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.2366578e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.6389254e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6548613e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.401976e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.5426073e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.6694504e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6232647e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.063475e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.916305e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7117376e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.5744785e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.492373e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.592007e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7922952e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.37199e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-5.2756115e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.6587057e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6184567e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.858066e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.2867245e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7666661e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.3936785e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.7137847,0.7003652,0.55336624,-0.036840964,2.0398695,0.24295327,-1.8477235
0.68515265,0.7283995,0.8014816,-0.08693288,2.1171198,0.35816738,-1.7640706
0.6447183,0.7644203,1.0831707,-0.15767302,2.216377,0.48897168,-1.6270436
0.5891716,0.80800796,1.4124293,-0.2548523,2.3364856,0.64186525,-1.4626354
0.51420563,0.8576669,1.79904,-0.38600564,2.4733238,0.8213906,-1.2272469
0.41429773,0.9101414,2.258203,-0.56079507,2.6179204,1.0346062,-0.8700628
0.28274634,0.9591947,2.8102996,-0.79094493,2.7530897,1.2909762,-0.35866058
0.112621814,0.9936379,3.4758966,-1.0885787,2.848,1.6000508,0.4399538
-0.10132049,0.99485385,4.2871184,-1.462872,2.8513505,1.9767473,1.5470277
-0.35672536,0.9342093,5.2653127,-1.9097042,2.6842408,2.4309788,2.0
-0.6272824,0.7787919,6.2659698,-2.3830452,2.255979,2.8956409,2.0
-0.8601491,0.51004267,7.1500635,-2.7904468,1.5154245,3.306176,2.0
-0.9897066,0.14311153,7.832596,-3.0171084,0.504324,3.6231146,2.0
-0.96731037,-0.25359544,8.0,-2.977926,-0.5888256,3.70085,1.3482227
-0.7921971,-0.61026525,8.0,-2.6715643,-1.5716504,3.70085,0.48388612
-0.508685,-0.86095273,7.614884,-2.1755583,-2.2624347,3.5220187,-0.043989167
-0.18446566,-0.982839,6.962571,-1.6083349,-2.5982995,3.2191126,-0.88156635
0.11885058,-0.9929122,6.093207,-1.0776814,-2.6260567,2.8154173,-1.5549073
0.36617622,-0.9305455,5.115287,-0.6449839,-2.4542017,2.361313,-1.6530486
0.55083764,-0.8346124,4.1694202,-0.32191774,-2.1898525,1.9220934,-1.2801511
0.68232584,-0.73104817,3.3514383,-0.09187841,-1.904475,1.5422577,-0.7939945
0.77400494,-0.63317955,2.684053,0.06851468,-1.6347921,1.2323526,-0.37118793
0.8375681,-0.54633296,2.15349,0.17971879,-1.3954812,0.985982,-0.10802506
0.8815774,-0.47203958,1.7275366,0.25671324,-1.1907614,0.7881875,0.10171975
0.91220415,-0.40973604,1.3887649,0.31029496,-1.0190803,0.6308765,0.23985131
0.9336616,-0.35815647,1.1174406,0.34783486,-0.8769497,0.50488514,0.4376096
0.94905615,-0.31510702,0.91446465,0.37476775,-0.7583244,0.41063187,0.5190672
0.9602863,-0.2790164,0.7559945,0.394415,-0.6588746,0.33704513,0.5539073
0.96859527,-0.24864277,0.62981826,0.40895155,-0.5751782,0.2784543,0.58992475
0.97486377,-0.22280176,0.5318249,0.41991833,-0.50397176,0.23295039,0.603528
0.9796823,-0.20055547,0.45525277,0.42834842,-0.44267082,0.1973936,0.57579243
0.98341763,-0.1813555,0.39120504,0.43488336,-0.38976416,0.16765258,0.5320965
0.9863172,-0.16485845,0.3350029,0.4399562,-0.34430555,0.14155471,0.4991145
0.9885755,-0.15072656,0.28622624,0.4439071,-0.30536428,0.11890494,0.47337425
0.990342,-0.13864572,0.24418746,0.4469976,-0.27207482,0.099383935,0.45369804
0.991732,-0.12832607,0.20825785,0.4494294,-0.24363843,0.08269977,0.43738878
0.9928326,-0.119513474,0.17762162,0.4513549,-0.21935478,0.068473615,0.4235084
0.99370944,-0.111988775,0.15151277,0.45288894,-0.19862004,0.05634979,0.40435535
0.99440676,-0.10561811,0.1281745,0.4541089,-0.18106529,0.0455125,0.3932736
0.99496233,-0.10024919,0.10795195,0.45508087,-0.16627091,0.036122017,0.39174926
0.99541074,-0.09569484,0.09152744,0.45586535,-0.15372112,0.028495181,0.38641036
0.99577504,-0.09182607,0.07771786,0.4565027,-0.14306049,0.022082606,0.3777877
0.9960705,-0.0885636,0.06551647,0.45701963,-0.13407056,0.016416805,0.37267548
0.9963103,-0.08582432,0.054995093,0.45743912,-0.12652232,0.011531129,0.36978263
0.99650544,-0.083527885,0.04609425,0.45778054,-0.12019436,0.0073979595,0.36782223
0.9966649,-0.08160339,0.038621675,0.4580595,-0.114891306,0.0039280173,0.36626887
0.9967956,-0.07999071,0.032359462,0.45828816,-0.11044745,0.0010201145,0.36498088
0.9969031,-0.0786393,0.027113562,0.45847628,-0.10672357,-0.0014158558,0.3638999
0.9969918,-0.07750682,0.022719068,0.45863146,-0.103602946,-0.00345647,0.36299086
0.9970651,-0.07655776,0.019037586,0.45875973,-0.10098777,-0.0051659923,0.3622263
0.9971259,-0.07576242,0.015953207,0.4588661,-0.09879616,-0.0065982454,0.36158377
0.9971763,-0.07509588,0.013368958,0.4589542,-0.09695946,-0.0077982596,0.3610441
0.99721825,-0.07453726,0.011203666,0.45902762,-0.09542016,-0.008803728,0.36058962
0.9972531,-0.074069105,0.009389161,0.45908862,-0.09413013,-0.009646306,0.36020947
0.99728215,-0.07367674,0.007868753,0.4591394,-0.09304895,-0.010352318,0.35988975
0.9973064,-0.073347904,0.0065946593,0.45918185,-0.09214281,-0.010943953,0.35962117
0.9973267,-0.0730723,0.005526909,0.45921728,-0.09138337,-0.0114397695,0.3593958
0.99734354,-0.07284131,0.0046320567,0.4592468,-0.090746865,-0.011855301,0.35920715
0.99735767,-0.07264772,0.0038821467,0.45927152,-0.09021342,-0.012203527,0.35904878
0.99736947,-0.07248546,0.0032536758,0.45929217,-0.0897663,-0.012495362,0.35891575
0.99737936,-0.072349474,0.0027269407,0.45930946,-0.08939158,-0.012739955,0.3588044
0.9973876,-0.072235495,0.0022854959,0.45932385,-0.0890775,-0.012944943,0.358711
0.9973945,-0.07213997,0.001915523,0.45933595,-0.08881428,-0.0131167425,0.35863286
0.9974003,-0.07205991,0.0016054735,0.4593461,-0.08859366,-0.013260717,0.35856712
0.9974052,-0.0719928,0.001345611,0.45935464,-0.088408746,-0.013381385,0.3585117
0.9974092,-0.07193656,0.001127763,0.4593617,-0.08825378,-0.013482545,0.35846597
0.9974126,-0.07188942,0.000945239,0.45936766,-0.08812388,-0.0135673005,0.3584271
0.9974155,-0.07184991,0.00079224026,0.45937267,-0.08801501,-0.013638346,0.35839462
0.99741787,-0.071816795,0.00066400104,0.45937684,-0.08792375,-0.013697895,0.35836726
0.99741983,-0.07178904,0.0005564938,0.45938027,-0.08784728,-0.013747817,0.3583449
0.9974215,-0.07176578,0.00046644843,0.4593832,-0.08778318,-0.0137896305,0.35832572
0.99742293,-0.07174628,0.00039097088,0.4593857,-0.087729454,-0.013824679,0.3583094
0.99742407,-0.07172994,0.00032766716,0.4593877,-0.08768443,-0.013854074,0.35829633
0.9974251,-0.07171624,0.0002746613,0.45938945,-0.08764667,-0.013878688,0.35828453
0.9974259,-0.07170477,0.00023015845,0.4593909,-0.08761506,-0.013899353,0.3582756
0.99742657,-0.07169514,0.00019292321,0.45939207,-0.08758853,-0.013916644,0.3582675
0.99742717,-0.07168708,0.00016168805,0.4593931,-0.087566316,-0.013931148,0.35826087
0.99742764,-0.07168032,0.00013550816,0.45939395,-0.0875477,-0.013943305,0.35825557
0.99742806,-0.07167466,0.00011360105,0.45939466,-0.08753209,-0.013953478,0.35825068
0.9974284,-0.07166991,9.520987e-05,0.4593953,-0.08751899,-0.013962017,0.35824668
0.9974287,-0.07166593,7.978085e-05,0.45939583,-0.08750803,-0.013969182,0.35824353
0.99742895,-0.0716626,6.686207e-05,0.45939624,-0.08749885,-0.013975182,0.35824084
0.99742913,-0.0716598,5.604184e-05,0.45939654,-0.087491155,-0.013980206,0.35823876
0.9974293,-0.07165746,4.7004847e-05,0.45939687,-0.08748469,-0.013984402,0.3582362
0.99742943,-0.0716555,3.9341558e-05,0.45939708,-0.087479286,-0.01398796,0.3582353
0.99742955,-0.07165385,3.3015673e-05,0.4593973,-0.08747475,-0.013990898,0.35823363
0.99742967,-0.071652465,2.7674352e-05,0.4593975,-0.087470934,-0.013993379,0.3582322
0.9974297,-0.07165131,2.3153576e-05,0.45939758,-0.087467745,-0.013995478,0.35823172
0.9974298,-0.07165034,1.9427302e-05,0.4593977,-0.08746508,-0.013997208,0.35823095
0.99742985,-0.07164953,1.631145e-05,0.4593978,-0.08746284,-0.013998655,0.3582301
0.9974299,-0.07164885,1.3680535e-05,0.4593979,-0.08746097,-0.013999877,0.3582294
0.99742997,-0.07164828,1.1454033e-05,0.459398,-0.08745939,-0.01400091,0.35822892
0.99742997,-0.0716478,9.584428e-06,0.459398,-0.08745808,-0.014001778,0.35822868
0.99743,-0.0716474,8.037553e-06,0.45939812,-0.08745697,-0.014002496,0.35822827
0.99743,-0.07164706,6.7287265e-06,0.45939812,-0.08745605,-0.0140031045,0.35822815
0.9974301,-0.07164678,5.653698e-06,0.4593982,-0.087455265,-0.014003604,0.3582278
0.9974301,-0.07164654,4.7364933e-06,0.4593982,-0.08745461,-0.014004029,0.3582276
0.9974301,-0.07164635,3.969629e-06,0.4593982,-0.08745407,-0.014004386,0.3582275
0.9974301,-0.071646184,3.3333615e-06,0.4593982,-0.087453626,-0.014004681,0.3582273
0.99743015,-0.07164604,2.7949518e-06,0.45939833,-0.08745323,-0.014004931,0.35822695
0.99743015,-0.07164592,2.3074394e-06,0.45939833,-0.0874529,-0.014005157,0.35822713
0.99743015,-0.071645826,1.9330557e-06,0.45939833,-0.087452635,-0.014005331,0.3582269
0.99743015,-0.07164575,1.5952124e-06,0.45939833,-0.087452434,-0.014005489,0.3582272
0.99743015,-0.071645685,1.3617395e-06,0.45939833,-0.08745225,-0.014005597,0.3582272
0.99743015,-0.071645625,1.1792005e-06,0.45939833,-0.087452084,-0.0140056815,0.35822672
0.99743015,-0.07164557,9.692423e-07,0.45939833,-0.08745194,-0.014005779,0.3582269
0.99743015,-0.071645536,8.2235925e-07,0.45939833,-0.08745184,-0.014005847,0.35822678
0.99743015,-0.0716455,6.8835413e-07,0.45939833,-0.08745173,-0.01400591,0.35822672
0.99743015,-0.07164547,5.711553e-07,0.45939833,-0.08745165,-0.014005964,0.3582266
0.99743015,-0.071645446,4.5743832e-07,0.45939833,-0.08745159,-0.014006017,0.35822684
0.99743015,-0.07164543,3.9659398e-07,0.45939833,-0.08745155,-0.014006045,0.35822684
0.99743015,-0.07164541,3.505837e-07,0.45939833,-0.08745149,-0.014006066,0.35822666
0.99743015,-0.071645394,2.9086442e-07,0.45939833,-0.08745145,-0.014006094,0.35822672
0.99743015,-0.07164539,2.5096526e-07,0.45939833,-0.08745143,-0.014006113,0.35822666
0.99743015,-0.07164537,2.1151237e-07,0.45939833,-0.08745138,-0.01400613,0.3582266
0.99743015,-0.071645364,1.7103014e-07,0.45939833,-0.08745137,-0.01400615,0.35822672
0.99743015,-0.07164536,1.5482645e-07,0.45939833,-0.087451346,-0.014006157,0.35822666
0.99743015,-0.07164535,1.3547313e-07,0.45939833,-0.087451324,-0.014006166,0.35822648
0.99743015,-0.07164535,9.43649e-08,0.45939833,-0.087451324,-0.014006185,0.35822684
0.99743015,-0.07164534,1.1043045e-07,0.45939833,-0.0874513,-0.014006178,0.35822648
0.99743015,-0.071645334,7.698232e-08,0.45939833,-0.08745129,-0.014006194,0.35822642
0.99743015,-0.071645334,3.747291e-08,0.45939833,-0.08745129,-0.014006211,0.35822672
0.99743015,-0.071645334,4.4068603e-08,0.45939833,-0.08745129,-0.014006209,0.35822672
0.99743015,-0.07164533,5.2312625e-08,0.45939833,-0.087451264,-0.014006205,0.35822648
0.99743015,-0.07164533,2.675054e-08,0.45939833,-0.087451264,-0.014006217,0.3582266
0.99743015,-0.07164533,2.0070418e-08,0.45939833,-0.087451264,-0.01400622,0.3582266
0.99743015,-0.07164533,1.4141001e-08,0.45939833,-0.087451264,-0.014006223,0.3582266
0.99743015,-0.07164533,8.7405105e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,3.6669463e-09,0.45939833,-0.087451264,-0.014006227,0.3582266
0.99743015,-0.07164533,-1.2694605e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164533,1.1628043e-08,0.45939833,-0.087451264,-0.0140062235,0.3582266
0.99743015,-0.07164533,7.079086e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,2.7949116e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-1.3847226e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164533,1.2265243e-08,0.45939833,-0.087451264,-0.0140062235,0.3582266
0.99743015,-0.07164533,8.49258e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,5.0375704e-09,0.45939833,-0.087451264,-0.014006226,0.3582266
0.99743015,-0.07164533,1.7709839e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-1.4293607e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164532,1.3198225e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,1.4973814e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164533,-1.0147454e-08,0.45939833,-0.087451264,-0.014006234,0.35822678
0.99743015,-0.07164532,1.3590945e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,2.074908e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164533,-9.36352e-09,0.45939833,-0.087451264,-0.014006234,0.35822678
0.99743015,-0.07164532,1.461061e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,3.3684424e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-7.747733e-09,0.45939833,-0.08745124,-0.014006233,0.35822654
0.99743015,-0.07164533,-1.9153703e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.236809e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,2.1416533e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.063981e-09,0.45939833,-0.08745124,-0.014006233,0.35822654
0.99743015,-0.07164533,-2.0608642e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.072004e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,2.388515e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1292707e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.145683e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,1.3647475e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.73559e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1200075e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164532,2.0186661e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-2.5642513e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1768406e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.0982917e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,8.748952e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164532,-1.0259705e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1778055e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164532,1.9533196e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-1.0098178e-09,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.2649906e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,1.9940337e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-3.677578e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1748912e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.1133964e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,1.1631479e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.8234665e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1177513e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164532,2.0320503e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-6.2961836e-12,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1392634e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.1498385e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,1.549344e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.401051e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.0703078e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0864704e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,6.280236e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164532,-1.0644468e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.2315103e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164533,1.8823778e-08,0.45939833,-0.087451264,-0.014006221,0.3582266
0.99743015,-0.07164532,1.5963252e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.759112e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.2670193e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.752756e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.4200485e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-4.6918576e-09,0.45939833,-0.08745124,-0.014006231,0.35822654
0.99743015,-0.07164533,-1.58783e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.7044837e-08,0.45939833,-0.08745124,-0.014006221,0.35822654
0.99743015,-0.07164532,5.902027e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.020025e-09,0.45939833,-0.08745124,-0.014006231,0.35822654
0.99743015,-0.07164532,-1.6129844e-08,0.45939833,-0.08745124,-0.014006237,0.35822666
0.7583484,0.65184945,0.8345954,0.041123495,1.9061816,0.373544,-1.966616
0.72383964,0.6899682,1.0284901,-0.01924978,2.01122,0.46358037,-1.8885397
0.6788658,0.73426235,1.2626853,-0.09793178,2.1332753,0.57233053,-1.7708148
0.6200676,0.7845484,1.5477599,-0.20079954,2.2718413,0.70470697,-1.6022576
0.5430266,0.8397155,1.8958325,-0.33558315,2.4238575,0.86633694,-1.3614349
0.44212556,0.89695317,2.321404,-0.5121101,2.5815794,1.063954,-1.0190774
0.31067607,0.95051587,2.841257,-0.7420817,2.7291746,1.3053515,-0.5133484
0.14156991,0.98992825,3.4771419,-1.0379338,2.8377776,1.600629,0.25340253
-0.07077359,0.99749243,4.2575984,-1.40943,2.8586214,1.9630395,1.353985
-0.32524762,0.9456289,5.2088156,-1.8546337,2.7157083,2.404744,2.0
-0.59893894,0.8007947,6.218037,-2.3334582,2.3166091,2.873383,2.0
-0.8404467,0.5418942,7.1186333,-2.7559774,1.6031933,3.2915812,2.0
-0.9835855,0.18044274,7.8250537,-3.0063994,0.60719234,3.6196125,2.0
-0.97620994,-0.21682747,8.0,-2.993496,-0.48750928,3.70085,1.4779398
-0.8147123,-0.5798654,8.0,-2.710955,-1.4878818,3.70085,0.54352474
-0.53954905,-0.8419542,7.64663,-2.2295554,-2.210083,3.53676,0.070543185
-0.21687694,-0.976199,7.0257454,-1.6650386,-2.5800025,3.248448,-0.77749765
0.09011206,-0.9959316,6.1769714,-1.1279597,-2.634377,2.8543139,-1.4697464
0.34356704,-0.93912816,5.209561,-0.6845388,-2.4778516,2.4050899,-1.6531291
0.5342116,-0.8453508,4.2572455,-0.35100514,-2.2194426,1.9628756,-1.3117677
0.6705116,-0.7418991,3.4264672,-0.11254748,-1.9343753,1.5770979,-0.8260115
0.76574904,-0.6431395,2.7461412,0.054070942,-1.6622373,1.2611837,-0.39914447
0.83183235,-0.55502695,2.2039149,0.16968405,-1.419438,1.0093971,-0.13200037
0.87758106,-0.4794283,1.7678447,0.24972168,-1.2111214,0.80690485,0.088535145
0.90941316,-0.41589385,1.4215537,0.3054121,-1.0360485,0.64610225,0.22099347
0.9316799,-0.3632803,1.1427823,0.34436792,-0.89106876,0.51665276,0.42288935
0.94761926,-0.3194022,0.9337555,0.3722539,-0.77016,0.4195897,0.51486474
0.95923126,-0.28262243,0.7714336,0.39256915,-0.6688112,0.34421438,0.55159324
0.9678103,-0.25168082,0.6422058,0.4075782,-0.58354974,0.28420654,0.58401686
0.9742639,-0.22541036,0.5410477,0.41886887,-0.51115996,0.23723307,0.60571444
0.9792191,-0.20280525,0.46284708,0.42753795,-0.4488702,0.20092006,0.579106
0.9830572,-0.18329914,0.39760906,0.43425277,-0.39511997,0.17062633,0.53690636
0.98603666,-0.16652842,0.34067065,0.43946534,-0.34890726,0.14418657,0.5027035
0.98835653,-0.15215558,0.29117987,0.44352397,-0.30930203,0.12120519,0.47583497
0.9901703,-0.13986686,0.24843842,0.44669718,-0.27543974,0.10135789,0.45565546
