state_0,state_1,state_2,action_0
0.9988787,0.047342286,-4.749146e-07,-0.23671031
0.9988787,0.04734227,-3.0812396e-07,-0.23671067
0.9988787,0.04734226,-2.065192e-07,-0.23671103
0.9988787,0.047342252,-1.6629441e-07,-0.2367109
0.9988787,0.047342245,-1.14417276e-07,-0.23671079
0.9988787,0.04734224,-4.8944575e-08,-0.23671114
0.9988787,0.04734224,-3.8949423e-08,-0.23671126
0.9988787,0.047342237,-4.829463e-08,-0.23671114
0.9988787,0.047342237,-4.156746e-08,-0.23671114
0.9988787,0.047342233,-3.6397324e-08,-0.23671103
0.9988787,0.047342233,-1.4709164e-08,-0.23671103
0.9988787,0.047342233,6.4280226e-09,-0.23671103
0.9988787,0.047342233,2.7805989e-08,-0.23671103
0.9988787,0.047342237,5.022551e-08,-0.23671126
0.9988787,0.04734224,3.876359e-08,-0.23671126
0.9988787,0.04734224,2.8753675e-08,-0.23671126
0.9988787,0.04734224,1.9820813e-08,-0.23671126
0.9988787,0.04734224,1.1630399e-08,-0.23671126
0.9988787,0.04734224,3.875635e-09,-0.23671126
0.9988787,0.04734224,-3.7339554e-09,-0.23671126
0.9988787,0.04734224,-1.1483412e-08,-0.23671126
0.9988787,0.04734224,-1.9663014e-08,-0.23671126
0.9988787,0.04734224,-2.8579151e-08,-0.23671126
0.9988787,0.047342237,-3.8565805e-08,-0.23671126
0.9988787,0.047342233,-4.9997055e-08,-0.2367109
0.9988787,0.047342233,-9.656914e-09,-0.23671103
0.9988787,0.047342233,1.2440106e-08,-0.23671103
0.9988787,0.047342237,3.5003108e-08,-0.23671114
0.9988787,0.047342237,4.099586e-08,-0.23671126
0.9988787,0.04734224,3.064284e-08,-0.23671126
0.9988787,0.04734224,2.1437641e-08,-0.23671126
0.9988787,0.04734224,1.3035451e-08,-0.23671126
0.9988787,0.04734224,5.1215423e-09,-0.23671126
0.9988787,0.04734224,-2.6005245e-09,-0.23671126
0.9988787,0.04734224,-1.0420002e-08,-0.23671126
0.9988787,0.04734224,-1.8629791e-08,-0.23671126
0.9988787,0.04734224,-2.7537414e-08,-0.23671126
0.9988787,0.047342237,-3.7476532e-08,-0.23671126
0.9988787,0.047342233,-4.8819444e-08,-0.2367109
0.9988787,0.047342233,-8.346853e-09,-0.23671103
0.9988787,0.047342237,1.3931689e-08,-0.23671114
0.9988787,0.047342237,1.885069e-08,-0.23671114
0.9988787,0.047342237,2.44758e-08,-0.23671114
0.9988787,0.04734224,3.1017724e-08,-0.23671126
0.9988787,0.04734224,2.0840114e-08,-0.23671126
0.9988787,0.04734224,1.1443132e-08,-0.23671126
0.9988787,0.04734224,2.474786e-09,-0.23671126
0.9988787,0.04734224,-6.4008594e-09,-0.23671126
0.9988787,0.04734224,-1.5516267e-08,-0.23671126
0.9988787,0.047342237,-2.5212882e-08,-0.23671114
0.9988787,0.047342237,-1.7972528e-08,-0.23671126
0.9988787,0.047342237,-2.9286781e-08,-0.23671126
0.9988787,0.047342233,-4.1698055e-08,-0.2367109
0.9988787,0.047342233,-2.0270736e-09,-0.23671103
0.9988787,0.047342233,1.9686585e-08,-0.23671103
0.9988787,0.047342237,4.213766e-08,-0.23671126
0.9988787,0.047342237,3.040434e-08,-0.23671114
0.9988787,0.04734224,3.76913e-08,-0.23671126
0.9988787,0.04734224,2.8508703e-08,-0.23671126
0.9988787,0.047342245,2.0393985e-08,-0.23671138
0.9988787,0.047342245,-4.8382103e-09,-0.23671138
0.9988787,0.04734224,-3.0251634e-08,-0.23671126
0.9988787,0.04734224,-3.891683e-08,-0.23671126
0.9988787,0.047342237,-4.9039773e-08,-0.23671114
0.9988787,0.047342233,-4.311825e-08,-0.23671103
0.9988787,0.047342233,-2.0930454e-08,-0.23671103
0.9988787,0.047342233,4.733284e-10,-0.23671103
0.9988787,0.047342233,2.1894841e-08,-0.23671103
0.9988787,0.047342237,4.413649e-08,-0.23671126
0.9988787,0.047342237,3.2268613e-08,-0.23671114
0.9988787,0.04734224,3.9490846e-08,-0.23671126
0.9988787,0.04734224,3.0310932e-08,-0.23671126
0.9988787,0.047342245,2.2266404e-08,-0.23671138
0.9988787,0.047342245,-2.8254636e-09,-0.23671138
0.9988787,0.04734224,-2.8023168e-08,-0.23671126
0.9988787,0.04734224,-3.6389167e-08,-0.23671126
0.9988787,0.047342237,-4.611823e-08,-0.23671126
0.9988787,0.047342233,-5.757479e-08,-0.2367109
0.9988787,0.047342233,-1.7543805e-08,-0.23671103
0.9988787,0.047342233,3.948634e-09,-0.23671103
0.9988787,0.047342233,2.558898e-08,-0.23671103
0.9988787,0.047342237,4.818784e-08,-0.23671126
0.9988787,0.04734224,3.6828926e-08,-0.23671126
0.9988787,0.04734224,2.684955e-08,-0.23671126
0.9988787,0.04734224,1.7875903e-08,-0.23671126
0.9988787,0.04734224,9.571852e-09,-0.23671126
0.9988787,0.04734224,1.6263418e-09,-0.23671126
0.9988787,0.04734224,-6.258249e-09,-0.23671126
0.9988787,0.04734224,-1.437726e-08,-0.23671126
0.9988787,0.04734224,-2.3034815e-08,-0.23671126
0.9988787,0.047342237,-3.2555207e-08,-0.23671126
0.9988787,0.047342237,-4.329505e-08,-0.23671126
0.9988787,0.047342233,-5.565664e-08,-0.2367109
0.9988787,0.047342233,-1.6458827e-08,-0.23671103
0.9988787,0.047342233,4.241074e-09,-0.23671103
0.9988787,0.047342233,2.5099837e-08,-0.23671103
0.9988787,0.047342237,4.689879e-08,-0.23671126
0.9988787,0.047342237,3.4691688e-08,-0.23671114
0.9988787,0.04734224,4.166546e-08,-0.23671138
0.9988787,0.04734224,1.4437144e-08,-0.23671126
0.9988787,0.04734224,5.63101e-09,-0.23671126
0.9988787,0.04734224,-2.9641978e-09,-0.23671126
0.9988787,0.04734224,-1.1670439e-08,-0.23671126
0.9988787,0.04734224,-2.081383e-08,-0.23671126
0.9988787,0.047342237,-3.0736864e-08,-0.23671126
0.9988787,0.047342237,-4.181124e-08,-0.23671114
0.9988787,0.047342233,-3.6570384e-08,-0.23671103
0.9988787,0.047342233,-1.48179895e-08,-0.23671103
0.9988787,0.047342233,6.3793553e-09,-0.23671103
0.9988787,0.047342233,2.7815657e-08,-0.23671103
0.9988787,0.047342237,5.0293878e-08,-0.23671126
0.9988787,0.04734224,3.8893216e-08,-0.23671126
0.9988787,0.04734224,2.8949414e-08,-0.23671126
0.9988787,0.04734224,2.0089999e-08,-0.23671126
0.9988787,0.04734224,1.1983112e-08,-0.23671126
0.9988787,0.047342245,4.3250896e-09,-0.23671138
0.9988787,0.04734224,-2.1052317e-08,-0.23671126
0.9988787,0.04734224,-2.9336908e-08,-0.23671126
0.9988787,0.047342237,-3.87204e-08,-0.23671126
0.9988787,0.047342237,-4.9554277e-08,-0.23671114
0.9988787,0.047342233,-4.4362963e-08,-0.2367109
0.9988787,0.047342233,-5.07061e-09,-0.23671103
0.9988787,0.047342233,1.6150416e-08,-0.23671103
0.9988787,0.047342237,3.7976402e-08,-0.23671126
0.9988787,0.047342237,2.5462123e-08,-0.23671114
0.9988787,0.047342237,3.1782996e-08,-0.23671114
0.9988787,0.04734224,3.929439e-08,-0.23671126
0.9988787,0.04734224,3.0396283e-08,-0.23671126
0.9988787,0.047342245,2.263676e-08,-0.23671138
0.9988787,0.047342245,-2.156233e-09,-0.23671138
0.9988787,0.04734224,-2.7029992e-08,-0.23671126
0.9988787,0.04734224,-3.5034848e-08,-0.23671126
0.9988787,0.047342237,-4.4352035e-08,-0.23671126
-0.1383358,0.99038535,-0.92408365,0.34748793
-0.13193649,0.99125814,-0.12917142,1.9868441
-0.17699975,0.9842109,0.9122988,1.9875438
-0.2718998,0.9623256,1.9485886,1.9851766
-0.41120183,0.9115443,2.9681091,1.9792833
-0.5820156,0.81317765,3.94866,1.9910917
-0.76048875,0.6493511,4.857207,1.9922779
-0.91121274,0.41193607,5.643062,1.9914308
-0.99372995,0.11180706,6.2507286,1.9888482
-0.97598374,-0.21784337,6.632911,1.9776771
-0.84836173,-0.52941704,6.76618,1.862231
-0.62915105,-0.7772831,6.6484523,1.1440418
-0.3603151,-0.93283063,6.237096,1.0789833
-0.08354217,-0.99650425,5.6993203,0.7055247
0.16844203,-0.9857116,5.057771,0.82778716
0.38146597,-0.92438287,4.4426556,0.87080956
0.5525171,-0.8335016,3.8799899,0.19413781
0.68133163,-0.73197484,3.2839842,0.41789365
0.7767347,-0.62982786,2.7976873,-0.033667207
0.84441817,-0.5356846,2.3202662,-0.19146085
0.8911925,-0.45362532,1.8897836,-0.0015310049
0.9236255,-0.38329613,1.549335,0.1787827
0.9463891,-0.323029,1.2886802,0.0137422085
0.96201545,-0.27299494,1.0484698,-0.06023562
0.9725678,-0.23261973,0.8346883,0.013937235
0.9797365,-0.20029081,0.66231406,0.2190826
0.98482966,-0.17352399,0.54495835,0.52633715
0.9888131,-0.1491598,0.49376592,0.2886598
0.9917605,-0.12810576,0.42519504,0.5064008
0.99415153,-0.10799395,0.40507585,0.1595664
0.9958801,-0.090679474,0.34801534,0.33180594
0.9972399,-0.074246995,0.32977661,0.12982106
0.99822223,-0.05960181,0.29356453,0.13077855
0.99893236,-0.04619671,0.26847997,0.04124379
0.9994148,-0.034205534,0.240019,0.027415514
0.99972886,-0.023286244,0.21847717,-0.03332448
0.99990904,-0.013487249,0.19601382,-0.066618085
0.999989,-0.0046923566,0.17590567,-0.09901619
0.99999493,0.0031843195,0.15753397,-0.11881077
0.9999471,0.010289174,0.1421006,-0.14493203
0.99986064,0.016692463,0.12807767,-0.1821189
0.9997501,0.022355335,0.113279186,-0.21170914
0.9996281,0.027268283,0.09828932,-0.24074411
0.99950695,0.031397946,0.08262891,-0.25883842
0.99939555,0.034763683,0.06735161,-0.26079798
0.9992975,0.037477143,0.054304674,-0.2584703
0.99921334,0.03965762,0.04364199,-0.25554192
0.9991423,0.041408874,0.035053916,-0.25271583
0.9990829,0.042817783,0.0282032,-0.25100708
0.99903375,0.04394999,0.022665476,-0.24951899
0.99899334,0.0448591,0.018200122,-0.25020528
0.998961,0.04557405,0.014313654,-0.24900496
0.9989354,0.046130635,0.011143448,-0.2515962
0.99891686,0.046530306,0.008001993,-0.24920285
0.998904,0.04680597,0.0055192965,-0.24606538
0.9988953,0.046991464,0.0037139677,-0.24331927
0.9988895,0.047114313,0.0024596755,-0.24122381
0.9988857,0.047194816,0.001611838,-0.23972881
0.99888325,0.047247186,0.0010486278,-0.2387011
0.99888164,0.047281094,0.00067885267,-0.23801136
0.99888057,0.047302965,0.0004379679,-0.23755538
0.9988799,0.047317043,0.00028188483,-0.23725712
0.9988795,0.047326088,0.00018109985,-0.23706305
0.9988792,0.047331892,0.00011620944,-0.23693728
0.998879,0.047335617,7.453686e-05,-0.2368567
0.99887896,0.047338,4.7744106e-05,-0.2368046
0.99887884,0.047339525,3.0553914e-05,-0.23677063
0.99887884,0.047340505,1.960441e-05,-0.23674929
0.9988788,0.047341134,1.2590014e-05,-0.23673594
0.9988788,0.047341537,8.049931e-06,-0.23672724
0.9988788,0.047341794,5.116724e-06,-0.23672152
0.9988787,0.047341954,3.2334856e-06,-0.23671746
0.9988787,0.04734206,2.0793343e-06,-0.23671544
0.9988787,0.04734212,1.3070543e-06,-0.23671365
0.9988787,0.047342166,8.519547e-07,-0.2367127
0.9988787,0.047342192,5.718188e-07,-0.23671246
0.9988787,0.04734221,3.488648e-07,-0.2367121
0.9988787,0.047342222,1.9262276e-07,-0.2367115
0.9988787,0.047342226,1.3300294e-07,-0.23671138
0.9988787,0.047342233,9.624653e-08,-0.23671138
0.9988787,0.047342237,6.3095314e-08,-0.2367115
0.9988787,0.047342237,1.4426131e-08,-0.23671114
0.9988787,0.047342237,1.99415e-08,-0.23671114
0.9988787,0.047342237,2.6203836e-08,-0.23671114
0.9988787,0.04734224,3.3447712e-08,-0.23671126
0.9988787,0.04734224,2.406308e-08,-0.23671126
0.9988787,0.04734224,1.55798e-08,-0.23671126
0.9988787,0.04734224,7.68011e-09,-0.23671126
0.9988787,0.04734224,6.810002e-11,-0.23671126
0.9988787,0.04734224,-7.541359e-09,-0.23671126
0.9988787,0.04734224,-1.5433303e-08,-0.23671126
0.9988787,0.04734224,-2.3903345e-08,-0.23671126
0.9988787,0.047342237,-3.326876e-08,-0.23671126
0.9988787,0.047342237,-4.3880352e-08,-0.23671126
0.9988787,0.047342233,-5.613561e-08,-0.2367109
0.9988787,0.047342233,-1.684942e-08,-0.23671103
0.9988787,0.047342233,3.9242365e-09,-0.23671103
0.9988787,0.047342233,2.4844885e-08,-0.23671103
0.9988787,0.047342237,4.6696176e-08,-0.23671126
0.9988787,0.047342237,3.453382e-08,-0.23671114
0.9988787,0.04734224,4.154642e-08,-0.23671138
0.9988787,0.04734224,1.43524845e-08,-0.23671126
0.9988787,0.04734224,5.5775535e-09,-0.23671126
0.9988787,0.04734224,-2.9884535e-09,-0.23671126
0.9988787,0.04734224,-1.1666402e-08,-0.23671126
0.9988787,0.04734224,-2.078135e-08,-0.23671126
0.9988787,0.047342237,-3.0674723e-08,-0.23671126
0.9988787,0.047342237,-4.171711e-08,-0.23671114
0.9988787,0.047342233,-3.6440742e-08,-0.23671103
0.9988787,0.047342233,-1.4647976e-08,-0.23671103
0.9988787,0.047342233,6.5961077e-09,-0.23671103
0.9988787,0.047342233,2.8087268e-08,-0.23671103
0.9988787,0.047342237,5.063052e-08,-0.23671126
0.9988787,0.04734224,3.93075e-08,-0.23671126
0.9988787,0.04734224,2.945686e-08,-0.23671126
0.9988787,0.04734224,2.0709614e-08,-0.23671126
0.9988787,0.047342245,1.27381075e-08,-0.23671138
0.9988787,0.04734224,-1.2637649e-08,-0.23671126
0.9988787,0.04734224,-2.0605391e-08,-0.23671126
0.9988787,0.04734224,-2.9344971e-08,-0.23671126
0.9988787,0.047342237,-3.9183753e-08,-0.23671126
0.9988787,0.047342233,-5.0490275e-08,-0.2367109
0.9988787,0.047342233,-1.0043882e-08,-0.23671103
0.9988787,0.047342237,1.2144895e-08,-0.23671114
0.9988787,0.047342237,1.6907201e-08,-0.23671114
0.9988787,0.047342237,2.2302817e-08,-0.23671114
0.9988787,0.047342237,2.8533853e-08,-0.23671114
0.9988787,0.04734224,3.5833704e-08,-0.23671126
0.9988787,0.04734224,2.6594423e-08,-0.23671126
0.9988787,0.04734224,1.8351312e-08,-0.23671126
0.9988787,0.047342245,1.0795604e-08,-0.23671138
0.9988787,0.04734224,-1.4237115e-08,-0.23671126
0.9988787,0.04734224,-2.1921734e-08,-0.23671126
0.9988787,0.04734224,-3.0427497e-08,-0.23671126
0.9988787,0.047342237,-4.007301e-08,-0.23671114
0.9988787,0.047342237,-3.3338186e-08,-0.23671126
0.9988787,0.047342233,-4.5733533e-08,-0.2367109
0.9988787,0.047342233,-6.1977827e-09,-0.23671103
0.9988787,0.047342233,1.5224416e-08,-0.23671103
0.9988787,0.047342237,3.721689e-08,-0.23671126
0.9988787,0.047342237,2.4840647e-08,-0.23671114
0.9988787,0.04734224,3.1276276e-08,-0.23671126
0.9988787,0.04734224,2.1002057e-08,-0.23671126
0.9988787,0.04734224,1.15145316e-08,-0.23671126
0.9988787,0.04734224,2.4583182e-09,-0.23671126
0.9988787,0.04734224,-6.505812e-09,-0.23671126
0.9988787,0.04734224,-1.5713637e-08,-0.23671126
0.9988787,0.047342237,-2.5510062e-08,-0.23671114
0.9988787,0.047342237,-1.8380648e-08,-0.23671114
0.9988787,0.047342237,-1.1939737e-08,-0.23671126
0.9988787,0.047342237,-2.3827456e-08,-0.23671114
0.9988787,0.047342233,-1.8726311e-08,-0.23671103
0.9988787,0.047342233,3.554779e-09,-0.23671103
0.9988787,0.047342237,2.5969022e-08,-0.23671114
0.9988787,0.047342237,3.147462e-08,-0.23671114
0.9988787,0.04734224,3.8159193e-08,-0.23671126
0.9988787,0.04734224,2.8391737e-08,-0.23671126
0.9988787,0.04734224,1.9687779e-08,-0.23671126
0.9988787,0.047342245,1.1721283e-08,-0.23671138
0.9988787,0.04734224,-1.3687551e-08,-0.23671126
0.9988787,0.04734224,-2.1727699e-08,-0.23671126
0.9988787,0.04734224,-3.058172e-08,-0.23671126
0.9988787,0.047342237,-4.0581273e-08,-0.23671114
0.9988787,0.047342237,-3.4219525e-08,-0.23671126
0.9988787,0.047342233,-4.702096e-08,-0.2367109
0.9988787,0.047342233,-7.939526e-09,-0.23671103
0.9988787,0.047342233,1.2963116e-08,-0.23671103
0.9988787,0.047342237,3.435133e-08,-0.23671114
0.9988787,0.047342237,3.9144883e-08,-0.23671126
0.9988787,0.047342237,2.7523326e-08,-0.23671114
0.9988787,0.04734224,3.4814132e-08,-0.23671126
0.9988787,0.04734224,2.5527612e-08,-0.23671126
0.9988787,0.04734224,1.7197303e-08,-0.23671126
0.9988787,0.047342245,9.511169e-09,-0.23671138
0.9988787,0.04734224,-1.5700088e-08,-0.23671126
0.9988787,0.04734224,-2.3618046e-08,-0.23671126
0.9988787,0.04734224,-3.2420687e-08,-0.23671126
0.9988787,0.047342237,-4.243774e-08,-0.23671126
0.9988787,0.047342233,-5.4044424e-08,-0.2367109
0.9988787,0.047342233,-1.4031324e-08,-0.23671103
0.9988787,0.047342233,7.574801e-09,-0.23671103
0.9988787,0.047342237,2.9464662e-08,-0.23671114
0.9988787,0.047342237,3.4576814e-08,-0.23671114
0.9988787,0.04734224,4.0984144e-08,-0.23671126
0.9988787,0.04734224,3.1045264e-08,-0.23671126
0.9988787,0.04734224,2.2269274e-08,-0.23671126
0.9988787,0.047342245,1.4327448e-08,-0.23671138
0.9988787,0.04734224,-1.0959097e-08,-0.23671126
0.9988787,0.04734224,-1.8774752e-08,-0.23671126
0.9988787,0.04734224,-2.7293671e-08,-0.23671126
0.9988787,0.047342237,-3.6834958e-08,-0.23671126
0.9988787,0.047342237,-4.7756004e-08,-0.23671114
0.9988787,0.047342233,-4.25845e-08,-0.23671103
0.9988787,0.047342233,-2.1126729e-08,-0.23671103
0.9988787,0.047342233,-4.6032328e-10,-0.23671103
0.9988787,0.047342233,2.0188839e-08,-0.23671103
0.9988787,0.047342237,4.1594237e-08,-0.23671126
0.9988787,0.047342237,2.879488e-08,-0.23671114
0.9988787,0.047342237,3.4955516e-08,-0.23671114
0.9988787,0.04734224,4.2425512e-08,-0.23671138
-0.8750108,0.48410344,0.86971754,1.9986105
-0.9095032,0.41569692,1.5325867,1.9988573
-0.94876266,0.3159896,2.144188,1.9985175
-0.9824823,0.18635577,2.6809578,1.9979687
-0.9995061,0.031425454,3.12042,1.9984417
-0.99011004,-0.14029281,3.4437554,1.9981194
-0.9483922,-0.31709972,3.6382537,1.9963787
-0.8738825,-0.48613727,3.6998856,1.9942222
-0.7716374,-0.6360627,3.6344159,1.9870434
-0.6508019,-0.75924754,3.4554255,1.9478855
-0.5224583,-0.8526648,3.1781726,1.7136469
-0.39855933,-0.91714257,2.795721,1.5589688
-0.28869164,-0.95742214,2.3417094,1.6316078
-0.19812125,-0.9801775,1.868384,1.6883485
-0.1297488,-0.99154687,1.3865032,1.6233299
-0.08569329,-0.99632156,0.88634247,-0.08640218
-0.07940778,-0.9968422,0.12614097,-1.9620737
-0.12495409,-0.9921625,-0.91580176,-1.9909095
-0.2213607,-0.975192,-1.9585601,-1.9944568
-0.36409944,-0.93136007,-2.9891226,-1.986396
-0.5412692,-0.8408494,-3.9856021,-1.8605695
-0.72889876,-0.6846215,-4.8953247,-1.6789471
-0.89109105,-0.45382458,-5.6606326,-1.7636585
-0.9875793,-0.15712142,-6.2655497,-1.7786586
-0.98477274,0.1738465,-6.65019,-1.6341237
-0.8712856,0.49077627,-6.7649236,-1.4339579
-0.6647948,0.747026,-6.611935,-1.1745408
-0.4039464,0.91478264,-6.2278466,-1.0401628
-0.13056377,0.99143994,-5.697784,-1.5764089
0.12824154,0.99174297,-5.1906652,-1.4167917
0.35373804,0.9353445,-4.659377,0.004079342
0.5307009,0.84755915,-3.9572566,-0.30834794
0.6652431,0.74662685,-3.3678393,-0.4617957
0.76540875,0.64354444,-2.8771386,0.5958009
0.83433855,0.5512524,-2.3051102,-0.5975981
0.8847686,0.46603057,-1.9813105,0.11959481
0.91945404,0.3931975,-1.6138484,-0.7386569
0.94519037,0.32651976,-1.4297488,0.9529207
0.96091074,0.2768584,-1.0419209,-0.85586786
0.97311866,0.2303042,-0.9626573,0.97696257
0.98002267,0.19888596,-0.64338475,-1.0568849
0.98599076,0.16680008,-0.652753,0.9244671
0.9890482,0.14759307,-0.3889829,-1.2589804
0.9922254,0.124453954,-0.46713513,0.98454714
0.99356896,0.11322851,-0.2261126,-1.2609189
0.9953035,0.096803576,-0.33032906,0.8435383
0.9959171,0.09027256,-0.13119562,-1.1046045
0.99688613,0.07885458,-0.22918187,0.5774014
0.9972064,0.074695356,-0.08343073,-0.8261752
0.99774307,0.06714766,-0.1513355,0.24212337
0.9979549,0.063921794,-0.06465625,-0.48844838
0.9982324,0.059431255,-0.08998216,-0.07750118
0.9983978,0.056584366,-0.057033893,-0.2303946
0.9985339,0.054130394,-0.04915481,-0.18869078
0.99863195,0.052289974,-0.036860634,-0.20027173
0.99870336,0.050907623,-0.027683912,-0.20853925
0.99875575,0.04986974,-0.020784082,-0.21376419
0.99879396,0.049098365,-0.015446408,-0.21762955
0.99882144,0.048535682,-0.011267068,-0.22039127
0.99884063,0.048139945,-0.007923998,-0.22402537
0.9988536,0.047869116,-0.005422845,-0.22749591
0.9988623,0.047687054,-0.0036453947,-0.23023605
0.99886805,0.047566414,-0.0024155127,-0.23228729
0.99887186,0.047487315,-0.0015837947,-0.23375142
0.9988743,0.04743582,-0.0010310211,-0.2347579
0.99887586,0.047402468,-0.0006678399,-0.23543382
0.99887687,0.04738094,-0.00043106196,-0.23588145
0.9988775,0.047367074,-0.00027757534,-0.23617399
0.998878,0.047358166,-0.00017836706,-0.23636508
0.99887824,0.047352448,-0.00011450389,-0.23648846
0.9988784,0.04734878,-7.343705e-05,-0.23656821
0.99887854,0.047346428,-4.7083664e-05,-0.23661935
0.9988786,0.047344923,-3.016505e-05,-0.23665226
0.99887866,0.04734396,-1.9311623e-05,-0.23667336
0.99887866,0.04734334,-1.2346576e-05,-0.23668706
0.9988787,0.047342945,-7.900367e-06,-0.23669577
0.9988787,0.047342695,-5.0554304e-06,-0.23670149
0.9988787,0.04734253,-3.2581672e-06,-0.23670483
0.9988787,0.047342427,-2.0836271e-06,-0.23670709
0.9988787,0.04734236,-1.3268822e-06,-0.2367084
0.9988787,0.04734232,-8.165348e-07,-0.23670971
0.9988787,0.047342293,-5.334684e-07,-0.23671031
0.9988787,0.047342274,-3.5979164e-07,-0.23671055
0.9988787,0.047342263,-2.353547e-07,-0.2367109
0.9988787,0.047342256,-1.7337786e-07,-0.23671103
0.9988787,0.04734225,-1.3577679e-07,-0.23671079
0.9988787,0.047342245,-6.749885e-08,-0.23671114
0.9988787,0.04734224,-5.5393464e-08,-0.23671114
0.9988787,0.04734224,-4.5363006e-08,-0.23671126
0.9988787,0.047342237,-5.491314e-08,-0.23671114
0.9988787,0.047342233,-4.863882e-08,-0.2367109
0.9988787,0.047342233,-8.423622e-09,-0.23671103
0.9988787,0.047342233,1.3594652e-08,-0.23671103
0.9988787,0.047342237,3.6122152e-08,-0.23671126
0.9988787,0.047342237,2.423993e-08,-0.23671114
0.9988787,0.04734224,3.1147078e-08,-0.23671126
0.9988787,0.04734224,2.1339536e-08,-0.23671126
0.9988787,0.04734224,1.23313315e-08,-0.23671126
0.9988787,0.04734224,3.7850327e-09,-0.23671126
0.9988787,0.04734224,-4.619486e-09,-0.23671126
0.9988787,0.04734224,-1.3197042e-08,-0.23671126
0.9988787,0.04734224,-2.2268932e-08,-0.23671126
0.9988787,0.047342237,-3.217497e-08,-0.23671126
0.9988787,0.047342237,-4.3286214e-08,-0.23671126
0.9988787,0.047342233,-5.6018873e-08,-0.2367109
0.9988787,0.047342233,-1.7205707e-08,-0.23671103
0.9988787,0.047342233,3.0815783e-09,-0.23671103
0.9988787,0.047342233,2.3484292e-08,-0.23671103
0.9988787,0.047342237,4.476668e-08,-0.23671126
0.9988787,0.047342237,3.196315e-08,-0.23671114
0.9988787,0.04734224,3.8238287e-08,-0.23671126
0.9988787,0.04734224,2.8064356e-08,-0.23671126
0.9988787,0.04734224,1.894166e-08,-0.23671126
0.9988787,0.04734224,1.0528481e-08,-0.23671126
0.9988787,0.04734224,2.5096767e-09,-0.23671126
0.9988787,0.04734224,-5.4151204e-09,-0.23671126
0.9988787,0.04734224,-1.3542757e-08,-0.23671126
0.9988787,0.04734224,-2.2177677e-08,-0.23671126
0.9988787,0.047342237,-3.1643328e-08,-0.23671126
0.9988787,0.047342237,-4.2294275e-08,-0.23671126
0.9988787,0.047342233,-5.4529476e-08,-0.2367109
0.9988787,0.047342233,-1.5163058e-08,-0.23671103
0.9988787,0.047342233,5.753986e-09,-0.23671103
0.9988787,0.047342233,2.6886564e-08,-0.23671103
0.9988787,0.047342237,4.902626e-08,-0.23671126
0.9988787,0.047342237,3.7239587e-08,-0.23671126
0.9988787,0.04734224,2.6847836e-08,-0.23671126
0.9988787,0.04734224,1.746175e-08,-0.23671126
0.9988787,0.04734224,8.729745e-09,-0.23671126
0.9988787,0.04734224,3.2473815e-10,-0.23671126
0.9988787,0.04734224,-8.068104e-09,-0.23671126
0.9988787,0.04734224,-1.6763162e-08,-0.23671126
0.9988787,0.04734224,-2.6086132e-08,-0.23671126
0.9988787,0.047342237,-3.6386236e-08,-0.23671126
0.9988787,0.047342233,-4.8049294e-08,-0.2367109
0.9988787,0.047342233,-7.868001e-09,-0.23671103
0.9988787,0.047342233,1.413718e-08,-0.23671103
0.9988787,0.047342237,3.667191e-08,-0.23671126
0.9988787,0.047342237,2.481751e-08,-0.23671114
0.9988787,0.04734224,3.1774118e-08,-0.23671126
0.9988787,0.04734224,2.2039522e-08,-0.23671126
0.9988787,0.04734224,1.31304825e-08,-0.23671126
0.9988787,0.04734224,4.713284e-09,-0.23671126
0.9988787,0.04734224,-3.527364e-09,-0.23671126
0.9988787,0.04734224,-1.190014e-08,-0.23671126
0.9988787,0.04734224,-2.0718671e-08,-0.23671126
0.9988787,0.047342237,-3.031328e-08,-0.23671126
0.9988787,0.047342237,-4.1043364e-08,-0.23671114
0.9988787,0.047342233,-3.5429455e-08,-0.23671103
0.9988787,0.047342233,-1.3261266e-08,-0.23671103
0.9988787,0.047342233,8.410182e-09,-0.23671103
0.9988787,0.047342237,3.039666e-08,-0.23671114
0.9988787,0.047342237,3.5640337e-08,-0.23671126
0.9988787,0.047342237,2.433764e-08,-0.23671114
0.9988787,0.04734224,3.182797e-08,-0.23671126
0.9988787,0.04734224,2.262912e-08,-0.23671126
0.9988787,0.04734224,1.427791e-08,-0.23671126
0.9988787,0.04734224,6.461521e-09,-0.23671126
0.9988787,0.04734224,-1.1128324e-09,-0.23671126
0.9988787,0.04734224,-8.72887e-09,-0.23671126
0.9988787,0.04734224,-1.6671875e-08,-0.23671126
0.9988787,0.04734224,-2.5239371e-08,-0.23671126
0.9988787,0.047342237,-3.4752286e-08,-0.23671126
0.9988787,0.047342237,-4.556695e-08,-0.23671126
0.9988787,0.047342233,-5.8088453e-08,-0.2367109
0.9988787,0.047342233,-1.9141655e-08,-0.23671103
0.9988787,0.047342233,1.2067419e-09,-0.23671103
0.9988787,0.047342233,2.1600343e-08,-0.23671103
0.9988787,0.047342237,4.2803048e-08,-0.23671126
0.9988787,0.047342237,2.984628e-08,-0.23671114
0.9988787,0.047342237,3.5888885e-08,-0.23671126
0.9988787,0.04734224,2.5394423e-08,-0.23671126
0.9988787,0.04734224,1.5851182e-08,-0.23671126
0.9988787,0.04734224,6.9016948e-09,-0.23671126
0.9988787,0.04734224,-1.7892693e-09,-0.23671126
